,0
353,0.0
354,0.0
355,0.003000000026077032
356,0.7080000042915344
357,0.1379999965429306
358,0.012000000104308128
359,0.007000000216066837
360,0.0
361,0.0
362,0.020999999716877937
363,0.0
364,0.0
365,0.0010000000474974513
366,0.1860000044107437
367,0.026000000536441803
368,0.0689999982714653
369,0.0010000000474974513
370,0.0
371,0.02500000037252903
372,0.0010000000474974513
373,0.11800000071525574
374,0.0
375,0.004000000189989805
376,0.014999999664723873
377,0.0
378,0.0010000000474974513
379,0.003000000026077032
380,0.007000000216066837
381,0.0
382,0.029999999329447746
383,0.0020000000949949026
384,0.7409999966621399
385,0.0
386,0.0010000000474974513
387,0.4020000100135803
388,0.0010000000474974513
389,0.0
390,0.7749999761581421
391,0.0
392,0.0
393,0.0
394,0.0
395,0.7409999966621399
396,0.0
397,0.3779999911785126
398,0.0
399,0.004999999888241291
400,0.07800000160932541
401,0.20399999618530273
402,0.10400000214576721
403,0.0010000000474974513
404,0.0010000000474974513
405,0.003000000026077032
406,0.0010000000474974513
407,0.0
408,0.0010000000474974513
409,0.0010000000474974513
410,0.22699999809265137
411,0.0
412,0.0
413,0.0
414,0.003000000026077032
415,0.003000000026077032
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.6039999723434448
422,0.01600000075995922
423,0.0
424,0.0
425,0.0
426,0.0010000000474974513
427,0.0
428,0.9449999928474426
429,0.0
430,0.0020000000949949026
431,0.9950000047683716
432,0.008999999612569809
433,0.0010000000474974513
434,0.04100000113248825
435,0.0010000000474974513
436,0.0020000000949949026
437,0.0
438,0.02800000086426735
439,0.0010000000474974513
440,0.0010000000474974513
441,0.0
442,0.0010000000474974513
443,0.3409999907016754
444,0.003000000026077032
445,0.0010000000474974513
446,0.0
447,0.0020000000949949026
448,0.0
449,0.0
450,0.0010000000474974513
451,0.0
452,0.24199999868869781
453,0.0
454,0.017999999225139618
455,0.004999999888241291
456,0.0
457,0.25600001215934753
458,0.0020000000949949026
459,0.671999990940094
460,0.0010000000474974513
461,0.14800000190734863
462,0.0
463,0.0010000000474974513
464,0.0010000000474974513
465,0.009999999776482582
466,0.027000000700354576
467,0.0
468,0.017999999225139618
469,0.9850000143051147
470,0.004999999888241291
471,0.0
472,0.0
473,0.0010000000474974513
474,0.04100000113248825
475,0.6129999756813049
476,0.6340000033378601
477,0.0
478,0.23199999332427979
479,0.9890000224113464
480,0.007000000216066837
481,0.04100000113248825
482,0.0010000000474974513
483,0.11599999666213989
484,0.0
485,0.0
486,0.02199999988079071
487,0.0
488,0.003000000026077032
489,0.003000000026077032
490,0.0
491,0.0
492,0.03400000184774399
493,0.0010000000474974513
494,0.0
495,0.0
496,0.003000000026077032
497,0.0
498,0.0020000000949949026
499,0.0
500,0.03400000184774399
501,0.05400000140070915
502,0.10499999672174454
503,0.0010000000474974513
504,0.09300000220537186
505,0.017999999225139618
506,0.0
507,0.609000027179718
508,0.004999999888241291
509,0.28200000524520874
510,0.004000000189989805
511,0.08799999952316284
512,0.003000000026077032
513,0.3499999940395355
514,0.0
515,0.004000000189989805
516,0.0
517,0.0
518,0.006000000052154064
519,0.0
520,0.0
521,0.4970000088214874
522,0.0020000000949949026
523,0.0
524,0.0010000000474974513
525,0.0020000000949949026
526,0.0
527,0.0
528,0.024000000208616257
529,0.8790000081062317
530,0.03999999910593033
531,0.0020000000949949026
532,0.0
533,0.9929999709129333
534,0.0
535,0.0
536,0.0010000000474974513
537,0.0
538,0.0
539,0.0010000000474974513
540,0.007000000216066837
541,0.050999999046325684
542,0.9769999980926514
543,0.03200000151991844
544,0.0
545,0.0020000000949949026
546,0.0
547,0.0
548,0.0010000000474974513
549,0.0
550,0.0010000000474974513
551,0.0010000000474974513
552,0.05400000140070915
553,0.6790000200271606
554,0.25
555,0.0010000000474974513
556,0.11599999666213989
557,0.0
558,0.0
559,0.0010000000474974513
560,0.0
561,0.0
562,0.0
563,0.0010000000474974513
564,0.0
565,0.0020000000949949026
566,0.10000000149011612
567,0.0020000000949949026
568,0.0
569,0.0
570,0.14800000190734863
571,0.0010000000474974513
572,0.0010000000474974513
573,0.0
574,0.004000000189989805
575,0.007000000216066837
576,0.006000000052154064
577,0.09099999815225601
578,0.0020000000949949026
579,0.03500000014901161
580,0.10899999737739563
581,0.004000000189989805
582,0.0020000000949949026
583,0.0010000000474974513
584,0.296999990940094
585,0.0010000000474974513
586,0.008999999612569809
587,0.0010000000474974513
588,0.061000000685453415
589,0.0010000000474974513
590,0.007000000216066837
591,0.0020000000949949026
592,0.0
593,0.0010000000474974513
594,0.0010000000474974513
595,0.6959999799728394
596,0.03200000151991844
597,0.004999999888241291
598,0.0010000000474974513
599,0.00800000037997961
600,0.21799999475479126
601,0.30399999022483826
602,0.0
603,0.007000000216066837
604,0.0020000000949949026
605,0.0
606,0.19300000369548798
607,0.02500000037252903
608,0.010999999940395355
609,0.017999999225139618
610,0.7799999713897705
611,0.9340000152587891
612,0.0
613,0.0010000000474974513
614,0.013000000268220901
615,0.012000000104308128
616,0.02800000086426735
617,0.0010000000474974513
618,0.02800000086426735
619,0.004999999888241291
620,0.703000009059906
621,0.0
622,0.0010000000474974513
623,0.008999999612569809
624,0.0010000000474974513
625,0.0010000000474974513
626,0.23000000417232513
627,0.0010000000474974513
628,0.023000000044703484
629,0.0
630,0.006000000052154064
631,0.09700000286102295
632,0.0020000000949949026
633,0.02199999988079071
634,0.0010000000474974513
635,0.003000000026077032
636,0.0
637,0.03200000151991844
638,0.0010000000474974513
639,0.019999999552965164
640,0.0
641,0.0010000000474974513
642,0.0010000000474974513
643,0.0
644,0.009999999776482582
645,0.2240000069141388
646,0.04399999976158142
647,0.0020000000949949026
648,0.0
649,0.0
650,0.0
651,0.0
652,0.003000000026077032
653,0.5540000200271606
654,0.9610000252723694
655,0.01899999938905239
656,0.0010000000474974513
657,0.0010000000474974513
658,0.0
659,0.0010000000474974513
660,0.0
661,0.9919999837875366
662,0.0860000029206276
663,0.0010000000474974513
664,0.13899999856948853
665,0.0
666,0.0
667,0.0
668,0.007000000216066837
669,0.0
670,0.020999999716877937
671,0.0
672,0.0689999982714653
673,0.6370000243186951
674,0.0
675,0.023000000044703484
676,0.02800000086426735
677,0.2370000034570694
678,0.0
679,0.06599999964237213
680,0.0
681,0.44699999690055847
682,0.09700000286102295
683,0.006000000052154064
684,0.0010000000474974513
685,0.0
686,0.0
687,0.013000000268220901
688,0.0010000000474974513
689,0.19300000369548798
690,0.0
691,0.0010000000474974513
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0010000000474974513
697,0.07000000029802322
698,0.0020000000949949026
699,0.017999999225139618
700,0.04500000178813934
701,0.010999999940395355
702,0.0010000000474974513
703,0.0
704,0.0010000000474974513
705,0.0010000000474974513
706,0.0
707,0.0010000000474974513
708,0.014999999664723873
709,0.0
710,0.05700000002980232
711,0.0010000000474974513
712,0.0
713,0.0020000000949949026
714,0.5180000066757202
715,0.014999999664723873
716,0.12300000339746475
717,0.01899999938905239
718,0.0
719,0.0
720,0.003000000026077032
721,0.009999999776482582
722,0.02800000086426735
723,0.0010000000474974513
724,0.004000000189989805
725,0.004999999888241291
726,0.04500000178813934
727,0.0010000000474974513
728,0.0
729,0.0
730,0.0560000017285347
731,0.15199999511241913
732,0.0020000000949949026
733,0.0
734,0.003000000026077032
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0020000000949949026
740,0.2150000035762787
741,0.0010000000474974513
742,0.0
743,0.012000000104308128
744,0.008999999612569809
745,0.010999999940395355
746,0.04600000008940697
747,0.04699999839067459
748,0.004999999888241291
749,0.8679999709129333
750,0.0
751,0.9399999976158142
752,0.06400000303983688
753,0.0
754,0.0
755,0.0
756,0.0
757,0.004000000189989805
758,0.12200000137090683
759,0.39899998903274536
760,0.06700000166893005
761,0.0
762,0.006000000052154064
763,0.0010000000474974513
764,0.0
765,0.017999999225139618
766,0.20999999344348907
767,0.18000000715255737
768,0.0010000000474974513
769,0.0
770,0.0020000000949949026
771,0.20900000631809235
772,0.0
773,0.8489999771118164
774,0.0
775,0.0010000000474974513
776,0.04699999839067459
777,0.0
778,0.9879999756813049
779,0.010999999940395355
780,0.0
781,0.0430000014603138
782,0.009999999776482582
783,0.0010000000474974513
784,0.0
785,0.004999999888241291
786,0.0
787,0.6420000195503235
788,0.0
789,0.0
790,0.0010000000474974513
791,0.003000000026077032
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.2849999964237213
798,0.0010000000474974513
799,0.0010000000474974513
800,0.0010000000474974513
801,0.0
802,0.0
803,0.003000000026077032
804,0.0
805,0.0010000000474974513
806,0.0010000000474974513
807,0.04399999976158142
808,0.0010000000474974513
809,0.0010000000474974513
810,0.0
811,0.0010000000474974513
812,0.0
813,0.00800000037997961
814,0.02199999988079071
815,0.7310000061988831
816,0.3700000047683716
817,0.004000000189989805
818,0.0
819,0.0
820,0.0010000000474974513
821,0.0020000000949949026
822,0.0
823,0.0
824,0.0
825,0.007000000216066837
826,0.0020000000949949026
827,0.0
828,0.006000000052154064
829,0.0
830,0.07999999821186066
831,0.1080000028014183
832,0.0
833,0.0
834,0.008999999612569809
835,0.004000000189989805
836,0.0
837,0.7639999985694885
838,0.0
839,0.0010000000474974513
840,0.15399999916553497
841,0.14800000190734863
842,0.03500000014901161
843,0.0020000000949949026
844,0.0010000000474974513
845,0.0020000000949949026
846,0.0
847,0.0
848,0.0
849,0.019999999552965164
850,0.0
851,0.0
852,0.0020000000949949026
853,0.0
854,0.0
855,0.023000000044703484
856,0.0010000000474974513
857,0.8830000162124634
858,0.0020000000949949026
859,0.0
860,0.0
861,0.0
862,0.004999999888241291
863,0.09000000357627869
864,0.0010000000474974513
865,0.0010000000474974513
866,0.0010000000474974513
867,0.012000000104308128
868,0.010999999940395355
869,0.003000000026077032
870,0.0
871,0.0
872,0.0
873,0.006000000052154064
874,0.11500000208616257
875,0.009999999776482582
876,0.0010000000474974513
877,0.03799999877810478
878,0.10899999737739563
879,0.004000000189989805
880,0.0
881,0.0010000000474974513
882,0.0010000000474974513
883,0.003000000026077032
884,0.1120000034570694
885,0.01600000075995922
886,0.2199999988079071
887,0.0
888,0.0010000000474974513
889,0.0
890,0.0
891,0.041999999433755875
892,0.006000000052154064
893,0.054999999701976776
894,0.0010000000474974513
895,0.050999999046325684
896,0.0010000000474974513
897,0.11999999731779099
898,0.27399998903274536
899,0.6600000262260437
900,0.0
901,0.14499999582767487
902,0.0010000000474974513
903,0.0
904,0.0
905,0.30000001192092896
906,0.006000000052154064
907,0.004999999888241291
908,0.05999999865889549
909,0.0010000000474974513
910,0.0010000000474974513
911,0.004999999888241291
912,0.0
913,0.06700000166893005
914,0.0010000000474974513
915,0.0
916,0.0
917,0.0
918,0.054999999701976776
919,0.0010000000474974513
920,0.10199999809265137
921,0.05299999937415123
922,0.0010000000474974513
923,0.004999999888241291
924,0.00800000037997961
925,0.07400000095367432
926,0.003000000026077032
927,0.03400000184774399
928,0.003000000026077032
929,0.0
930,0.08500000089406967
931,0.0
932,0.00800000037997961
933,0.0
934,0.04600000008940697
935,0.00800000037997961
936,0.006000000052154064
937,0.0
938,0.0
939,0.003000000026077032
940,0.0
941,0.0010000000474974513
942,0.0
943,0.0010000000474974513
944,0.0
945,0.6140000224113464
946,0.0
947,0.0010000000474974513
948,0.007000000216066837
949,0.0010000000474974513
950,0.0
951,0.0020000000949949026
952,0.0010000000474974513
953,0.02800000086426735
954,0.0
955,0.01600000075995922
956,0.24799999594688416
957,0.0010000000474974513
958,0.004000000189989805
959,0.0010000000474974513
960,0.0020000000949949026
961,0.014000000432133675
962,0.052000001072883606
963,0.0
964,0.0
965,0.21699999272823334
966,0.013000000268220901
967,0.0010000000474974513
968,0.0020000000949949026
969,0.0010000000474974513
970,0.0
971,0.014999999664723873
972,0.020999999716877937
973,0.0
974,0.49300000071525574
975,0.1120000034570694
976,0.0
977,0.02199999988079071
978,0.014000000432133675
979,0.02500000037252903
980,0.12200000137090683
981,0.0
982,0.17499999701976776
983,0.0
984,0.09399999678134918
985,0.0
986,0.14800000190734863
987,0.029999999329447746
988,0.0
989,0.004999999888241291
990,0.0
991,0.0
992,0.0010000000474974513
993,0.0
994,0.00800000037997961
995,0.014999999664723873
996,0.5490000247955322
997,0.9850000143051147
998,0.0
999,0.0
1000,0.9480000138282776
1001,0.012000000104308128
1002,0.0010000000474974513
1003,0.0
1004,0.0
1005,0.0010000000474974513
1006,0.0020000000949949026
1007,0.0010000000474974513
1008,0.996999979019165
1009,0.004000000189989805
1010,0.0020000000949949026
1011,0.3499999940395355
1012,0.7490000128746033
1013,0.012000000104308128
1014,0.0
1015,0.0
1016,0.0020000000949949026
1017,0.0010000000474974513
1018,0.03099999949336052
1019,0.0010000000474974513
1020,0.296999990940094
1021,0.0
1022,0.0
1023,0.0
1024,0.0010000000474974513
1025,0.0010000000474974513
1026,0.0
1027,0.0
1028,0.0010000000474974513
1029,0.08900000154972076
1030,0.0010000000474974513
1031,0.0
1032,0.2549999952316284
1033,0.0
1034,0.0020000000949949026
1035,0.9240000247955322
1036,0.0010000000474974513
1037,0.023000000044703484
1038,0.0010000000474974513
1039,0.0
1040,0.0010000000474974513
1041,0.19499999284744263
1042,0.04600000008940697
1043,0.0
1044,0.3619999885559082
1045,0.0010000000474974513
1046,0.004000000189989805
1047,0.8159999847412109
1048,0.004000000189989805
1049,0.0
1050,0.0010000000474974513
1051,0.0
1052,0.0
1053,0.0
1054,0.039000000804662704
1055,0.007000000216066837
1056,0.08399999886751175
1057,0.0010000000474974513
1058,0.0
1059,0.03099999949336052
1060,0.0
1061,0.3269999921321869
1062,0.0020000000949949026
1063,0.007000000216066837
1064,0.0010000000474974513
1065,0.0010000000474974513
1066,0.012000000104308128
1067,0.0
1068,0.0
1069,0.47999998927116394
1070,0.0010000000474974513
1071,0.0010000000474974513
1072,0.003000000026077032
1073,0.004999999888241291
1074,0.0020000000949949026
1075,0.012000000104308128
1076,0.07199999690055847
1077,0.003000000026077032
1078,0.0010000000474974513
1079,0.00800000037997961
1080,0.0
1081,0.023000000044703484
1082,0.0
1083,0.017000000923871994
1084,0.007000000216066837
1085,0.0
1086,0.0010000000474974513
1087,0.06800000369548798
1088,0.0
1089,0.0010000000474974513
1090,0.45399999618530273
1091,0.968999981880188
1092,0.01899999938905239
1093,0.004000000189989805
1094,0.0
1095,0.0010000000474974513
1096,0.0010000000474974513
1097,0.0
1098,0.0
1099,0.0010000000474974513
1100,0.020999999716877937
1101,0.5799999833106995
1102,0.2070000022649765
1103,0.003000000026077032
1104,0.0
1105,0.2720000147819519
1106,0.0
1107,0.020999999716877937
1108,0.014000000432133675
1109,0.0010000000474974513
1110,0.052000001072883606
1111,0.019999999552965164
1112,0.004000000189989805
1113,0.07500000298023224
1114,0.0
1115,0.04100000113248825
1116,0.017999999225139618
1117,0.0020000000949949026
1118,0.0010000000474974513
1119,0.004000000189989805
1120,0.0
1121,0.06199999898672104
1122,0.061000000685453415
1123,0.0
1124,0.003000000026077032
1125,0.0020000000949949026
1126,0.0010000000474974513
1127,0.0
1128,0.40700000524520874
1129,0.8840000033378601
1130,0.0010000000474974513
1131,0.027000000700354576
1132,0.00800000037997961
1133,0.0
1134,0.0010000000474974513
1135,0.0020000000949949026
1136,0.0949999988079071
1137,0.9480000138282776
1138,0.9879999756813049
1139,0.012000000104308128
1140,0.0
1141,0.004999999888241291
1142,0.8740000128746033
1143,0.0010000000474974513
1144,0.0
1145,0.0020000000949949026
1146,0.0
1147,0.0820000022649765
1148,0.0
1149,0.47600001096725464
1150,0.0010000000474974513
1151,0.0010000000474974513
1152,0.027000000700354576
1153,0.0
1154,0.0
1155,0.0
1156,0.6290000081062317
1157,0.0010000000474974513
1158,0.0
1159,0.0
1160,0.004999999888241291
1161,0.024000000208616257
1162,0.0
1163,0.0
1164,0.2750000059604645
1165,0.0010000000474974513
1166,0.06599999964237213
1167,0.2540000081062317
1168,0.0010000000474974513
1169,0.10400000214576721
1170,0.017000000923871994
1171,0.0
1172,0.0
1173,0.003000000026077032
1174,0.0
1175,0.0
1176,0.006000000052154064
1177,0.0
1178,0.008999999612569809
1179,0.0010000000474974513
1180,0.0
1181,0.0010000000474974513
1182,0.03400000184774399
1183,0.0010000000474974513
1184,0.0
1185,0.0
1186,0.0020000000949949026
1187,0.0
1188,0.026000000536441803
1189,0.0
1190,0.0010000000474974513
1191,0.0010000000474974513
1192,0.0
1193,0.0
1194,0.0020000000949949026
1195,0.0020000000949949026
1196,0.0010000000474974513
1197,0.004000000189989805
1198,0.0010000000474974513
1199,0.0010000000474974513
1200,0.0
1201,0.004999999888241291
1202,0.003000000026077032
1203,0.02800000086426735
1204,0.15199999511241913
1205,0.5350000262260437
1206,0.0
1207,0.003000000026077032
1208,0.1420000046491623
1209,0.05299999937415123
1210,0.0
1211,0.004000000189989805
1212,0.010999999940395355
1213,0.0020000000949949026
1214,0.0010000000474974513
1215,0.0
1216,0.04500000178813934
1217,0.003000000026077032
1218,0.0010000000474974513
1219,0.0
1220,0.032999999821186066
1221,0.007000000216066837
1222,0.004999999888241291
1223,0.0
1224,0.004000000189989805
1225,0.0010000000474974513
1226,0.640999972820282
1227,0.0
1228,0.0010000000474974513
1229,0.0010000000474974513
1230,0.0
1231,0.0
1232,0.010999999940395355
1233,0.0010000000474974513
1234,0.0020000000949949026
1235,0.0
1236,0.0
1237,0.003000000026077032
1238,0.004000000189989805
1239,0.0020000000949949026
1240,0.026000000536441803
1241,0.007000000216066837
1242,0.8880000114440918
1243,0.004000000189989805
1244,0.7770000100135803
1245,0.027000000700354576
1246,0.0010000000474974513
1247,0.27000001072883606
1248,0.0010000000474974513
1249,0.9850000143051147
1250,0.0020000000949949026
1251,0.006000000052154064
1252,0.0
1253,0.0
1254,0.0
1255,0.029999999329447746
1256,0.03099999949336052
1257,0.0020000000949949026
1258,0.0020000000949949026
1259,0.257999986410141
1260,0.0010000000474974513
1261,0.0020000000949949026
1262,0.0
1263,0.0
1264,0.0020000000949949026
1265,0.00800000037997961
1266,0.10000000149011612
1267,0.03999999910593033
1268,0.0010000000474974513
1269,0.13300000131130219
1270,0.012000000104308128
1271,0.006000000052154064
1272,0.9620000123977661
1273,0.013000000268220901
1274,0.0010000000474974513
1275,0.0020000000949949026
1276,0.0
1277,0.0
1278,0.0010000000474974513
1279,0.0020000000949949026
1280,0.0010000000474974513
1281,0.0010000000474974513
1282,0.0
1283,0.02500000037252903
1284,0.03400000184774399
1285,0.05700000002980232
1286,0.0010000000474974513
1287,0.0
1288,0.0
1289,0.0
1290,0.6629999876022339
1291,0.0010000000474974513
1292,0.9729999899864197
1293,0.004000000189989805
1294,0.4519999921321869
1295,0.0
1296,0.0
1297,0.0
1298,0.0010000000474974513
1299,0.36000001430511475
1300,0.061000000685453415
1301,0.0010000000474974513
1302,0.0
1303,0.0
1304,0.0010000000474974513
1305,0.003000000026077032
1306,0.012000000104308128
1307,0.0020000000949949026
1308,0.0020000000949949026
1309,0.004999999888241291
1310,0.0
1311,0.0010000000474974513
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.3319999873638153
1320,0.9229999780654907
1321,0.12300000339746475
1322,0.4620000123977661
1323,0.004000000189989805
1324,0.9750000238418579
1325,0.0
1326,0.25699999928474426
1327,0.0010000000474974513
1328,0.007000000216066837
1329,0.4449999928474426
1330,0.0
1331,0.0
1332,0.0
1333,0.07500000298023224
1334,0.5270000100135803
1335,0.0
1336,0.0010000000474974513
1337,0.009999999776482582
1338,0.22699999809265137
1339,0.06300000101327896
1340,0.003000000026077032
1341,0.0020000000949949026
1342,0.01600000075995922
1343,0.0
1344,0.0020000000949949026
1345,0.0
1346,0.0010000000474974513
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0010000000474974513
1352,0.0
1353,0.008999999612569809
1354,0.0
1355,0.0
1356,0.019999999552965164
1357,0.007000000216066837
1358,0.0020000000949949026
1359,0.0010000000474974513
1360,0.0
1361,0.6620000004768372
1362,0.024000000208616257
1363,0.9950000047683716
1364,0.020999999716877937
1365,0.0020000000949949026
1366,0.029999999329447746
1367,0.0
1368,0.0
1369,0.0
1370,0.5879999995231628
1371,0.6140000224113464
1372,0.0
1373,0.0010000000474974513
1374,0.0
1375,0.28299999237060547
1376,0.0
1377,0.012000000104308128
1378,0.0010000000474974513
1379,0.0
1380,0.0
1381,0.009999999776482582
1382,0.0
1383,0.003000000026077032
1384,0.0
1385,0.0010000000474974513
1386,0.0
1387,0.0
1388,0.0020000000949949026
1389,0.0010000000474974513
1390,0.2370000034570694
1391,0.0
1392,0.0
1393,0.0
1394,0.004999999888241291
1395,0.0
1396,0.0010000000474974513
1397,0.00800000037997961
1398,0.0020000000949949026
1399,0.0
1400,0.0
1401,0.0
1402,0.004000000189989805
1403,0.2680000066757202
1404,0.0
1405,0.013000000268220901
1406,0.0
1407,0.0010000000474974513
1408,0.0
